asset_id,timestamp,burr_microns,humidity_rh,winding_tension_n,vpd_moisture_rate,tank_bolt_torque_nm,oil_fill_rate_lpm,hydrogen_ppm,acetylene_ppm,ethylene_ppm,transit_impact_g,signature,actual_label
TR-2026-0647,2026-01-08T01:30:00,11.73,46.769,505.437,0.484,185.256,91.19,9.989,0.867,1.949,1.827,61189f8af8628bf2003ddf0ca306dfb1f816f70f30baad8ff1e8442c95e3a438,1
TR-2026-0648,2026-01-08T01:45:00,11.757,42.26,502.906,0.604,201.633,88.555,7.677,1.048,4.111,1.133,ddcc286984a001a5d126cde1c7503aa58fc5309f62c3bc32e50bd51cda0db5ae,1
TR-2026-0649,2026-01-08T02:00:00,10.677,47.018,527.148,0.51,177.57,90.681,5.281,0.571,3.207,0.825,aff8f4527d593eafd25d658bee723ae689dbb38f39633d8c797fb3d8116eec84,1
TR-2026-0650,2026-01-08T02:15:00,9.093,39.409,563.939,0.393,182.742,76.904,10.499,1.139,5.108,1.388,775c7b1190c6906caf9a8338a896fe41b5ffaeddfd4c260170ca584b22430a04,1
TR-2026-0651,2026-01-08T02:30:00,10.427,38.48,565.147,0.526,176.68,85.319,7.1,0.349,4.266,1.055,9fcc359ae8d855e821a7c5446f1935a1514068de8e377e70893520b680de57f1,1
TR-2026-0652,2026-01-08T02:45:00,7.563,32.49,507.0,0.441,174.496,90.206,7.803,1.031,3.726,0.925,63849c5720e1f03f6a6736a11bb8776f21f5a6b141e1bad1f1cb64e119469046,1
TR-2026-0653,2026-01-08T03:00:00,8.212,83.666,456.241,0.542,180.939,93.5,4.632,0.529,4.571,1.61,12aee7a2678191ee53e61ad3529f886642dd1e20a412597e641ac5ab3d24a8b9,-1
TR-2026-0654,2026-01-08T03:15:00,11.131,53.79,487.024,0.492,156.9,76.027,9.4,0.275,4.64,1.517,08a7a607d0458a91f3186ae1366e548fc58e54d937c48ae9c9ee9bcced7a76fb,1
TR-2026-0655,2026-01-08T03:30:00,9.093,41.207,486.197,0.44,186.225,82.552,13.023,0.512,6.087,0.836,407093bad2323b62bf6b07e6bc28fb906800a609701789be1e46c494c1feddee,1
TR-2026-0656,2026-01-08T03:45:00,15.549,54.051,505.291,0.506,190.054,80.68,9.848,1.545,4.708,1.398,f52914dc96f302d7656e6c49d42c1f28be4149eb903fcf7d189c5069bb24f674,1
TR-2026-0657,2026-01-08T04:00:00,7.617,48.682,484.413,0.391,210.943,82.974,5.779,1.261,2.578,1.043,503d67ea59f4396b6b72472014c0e07eeecc9a935a52385319eaa4bcb5ee48e3,1
TR-2026-0658,2026-01-08T04:15:00,12.128,32.507,539.04,0.41,203.478,80.151,11.154,1.51,2.724,1.132,18255b1f0264c5ce6896ab59813f3025a1631e9108e5b8f0638993638cf05bdf,1
TR-2026-0659,2026-01-08T04:30:00,9.428,47.162,512.128,0.425,185.587,85.57,8.492,0.56,3.167,1.158,bbf932fd6b86002407c1e1526a7a700488e20dd3c9749d7b93ba04f8673eadb2,1
TR-2026-0660,2026-01-08T04:45:00,23.139,47.592,456.483,0.377,181.641,78.151,12.888,0.808,4.265,1.031,93f273b77adcdc8b2f3d2fbd76671a9ab29800ebdaa5bb55b364b823b5beaeff,-1
TR-2026-0661,2026-01-08T05:00:00,9.189,42.781,430.403,0.337,202.567,91.643,11.957,1.355,5.009,1.041,a90355ba09cc1c1ff963a22b04af13855ba9bfac98cc925e62d247b829d05542,1
TR-2026-0662,2026-01-08T05:15:00,15.44,45.517,607.291,0.413,208.675,83.746,12.008,1.479,2.466,1.03,aa081c4118ba16dbcaa7d77e642882a4ba2cb4f2b67f366de490bc6bd0135c22,1
TR-2026-0663,2026-01-08T05:30:00,8.31,50.337,513.118,0.455,191.675,70.141,11.86,0.66,4.799,1.417,84c6fadb3557ba973ca1914946b3b8efdee08009ceee67d284b383025b22e6b0,1
TR-2026-0664,2026-01-08T05:45:00,11.685,28.011,521.999,0.47,172.589,86.18,6.917,0.263,5.007,1.003,03d87ab410464e661c97407d74e11e2d115da4797aed3ecf04d47fbe685417a9,1
TR-2026-0665,2026-01-08T06:00:00,10.612,54.884,518.568,0.458,179.712,88.703,12.048,1.059,5.03,1.412,110e2533c30212525517ab50fe9fc9239d162772e21ad98f668233ac1147e064,1
TR-2026-0666,2026-01-08T06:15:00,9.372,43.36,494.595,0.344,162.534,74.228,7.23,0.772,2.81,1.228,09b7d9b8cc3aa395e473c5d5bf89e462a2abff415f677dad48744c85d74574f2,1
TR-2026-0667,2026-01-08T06:30:00,15.272,43.707,544.372,0.47,168.175,84.275,4.293,0.757,2.882,1.334,65062601467abfc60e60bf6a70e3d43fd41ccf7b7cd7714d713bc9a4c20e6efe,1
TR-2026-0668,2026-01-08T06:45:00,12.044,49.579,551.766,0.374,185.213,86.473,12.641,0.207,2.633,2.182,f762285a1802bda81a0f7ac0e7521bea2dbfef002b5926646b00d17c92538c93,1
TR-2026-0669,2026-01-08T07:00:00,6.327,40.34,423.089,0.474,194.717,77.707,6.588,1.169,1.375,0.737,cc3eec56930597afa15e7184425d0c9b1803ac7e6719a2e87699eb5525d4b7cd,1
TR-2026-0670,2026-01-08T07:15:00,9.743,42.649,475.769,0.471,183.209,89.394,8.601,0.883,1.831,1.372,a5b450a1065000ba7be44f5435819c86adb5dd19d42753bed0b6e84bf3877b35,1
TR-2026-0671,2026-01-08T07:30:00,11.5,53.386,494.82,0.585,202.334,91.022,5.058,-0.075,5.618,1.239,792c844f4b0da4e7b1235e6ab945fe24b138764048509d70cbcb0c796cac067c,1
TR-2026-0672,2026-01-08T07:45:00,15.521,38.108,505.155,0.502,171.637,84.124,11.267,0.884,5.871,1.597,a71d9d95c81092e23bdab3ce649155d2c949c58195ae2828505e1654bd0e5271,1
TR-2026-0673,2026-01-08T08:00:00,4.99,36.154,546.717,0.295,145.264,113.458,12.409,0.57,3.035,1.182,624d3f602580e6e89ef1a894ff062605eb7ae86c41dd1dd43aa97069ada59326,-1
TR-2026-0674,2026-01-08T08:15:00,9.603,45.961,535.582,0.41,195.077,86.192,10.367,0.878,4.565,0.979,9b46ca983f53d89115c315d20386e7f14bc753806287932f8af54d3583e14f58,1
TR-2026-0675,2026-01-08T08:30:00,15.673,50.084,484.196,0.468,156.515,80.408,10.883,0.75,4.177,0.144,a1ab0e04a2557bca0d5b8580b4f66559fd4ba8d28f19f5030723b62341f01e06,1
TR-2026-0676,2026-01-08T08:45:00,13.015,48.722,553.682,0.429,183.012,74.343,7.386,0.295,1.228,0.82,de5d23f4b8d74ee4d331dea845e763427a29dd81479f355ff04959eec9e8026d,1
TR-2026-0677,2026-01-08T09:00:00,11.188,46.759,502.028,0.271,196.233,67.622,6.336,0.778,4.346,0.946,0367020f8e2d745e668bcea6aa6bc2e7aaa1cb3ecb57ad0405e75b3d519756ab,1
TR-2026-0678,2026-01-08T09:15:00,9.597,39.01,492.942,0.547,170.437,87.408,8.475,1.184,3.8,1.477,0314a52509db8b8e68df9053abe38597ee2214c9cec3fe4a2945788bcc1c5a7e,1
TR-2026-0679,2026-01-08T09:30:00,13.303,32.976,427.66,0.488,190.174,88.804,6.425,1.396,3.31,1.347,141ef0f09ee9adf5fc85055ff9261b1fc8a6b3542135acffe1306cb714ae3201,1
TR-2026-0680,2026-01-08T09:45:00,17.156,42.464,497.138,0.3,203.628,88.371,9.359,2.047,4.488,0.744,611083d13b575aed696cc7eeec7a9090e8903948c7004ca832a44bb45c168180,1
TR-2026-0681,2026-01-08T10:00:00,9.076,41.833,505.909,0.391,168.281,97.74,8.897,0.71,5.136,1.365,ea4eef016db9fa3f25b1a8309f91d6d02752fb06a4a6ae955b596bf4aaffbade,1
TR-2026-0682,2026-01-08T10:15:00,14.055,46.071,543.458,0.525,186.953,83.237,12.591,0.609,4.587,1.345,09bfa748736818500822c09d3a94bb38c8b186b66ea923c6ebbacd83c068d343,1
TR-2026-0683,2026-01-08T10:30:00,9.577,42.169,502.772,0.304,177.182,87.13,11.798,1.022,0.101,1.424,12306f493be2e3b163126e21746a2e36d18302cf3bd9c6ad7d5c8c3ad23e6fc4,1
TR-2026-0684,2026-01-08T10:45:00,13.359,44.887,513.256,0.44,184.731,95.755,7.941,1.234,5.41,1.433,df0b35b64c662101b5be7d5c748d7f1048fb80de0cf995987d31c5f4056e6757,1
TR-2026-0685,2026-01-08T11:00:00,15.35,41.337,545.05,0.353,170.779,100.811,5.129,1.258,4.178,1.053,696b4335f84db04c6657a45cc4cf4ccb243b9053502f1752ff2bf820f6da5f03,1
TR-2026-0686,2026-01-08T11:15:00,8.097,44.89,482.104,0.41,196.104,87.034,3.553,1.141,3.989,1.01,bf89e03b3f800e10482c819df20f149941d56e54983fb0220115c624965c51ce,1
TR-2026-0687,2026-01-08T11:30:00,11.498,35.675,584.673,0.448,184.023,81.759,11.54,0.59,1.683,0.962,14f42780491196a12c667e955381f8dc472c14e5792d0d94d0098dc0e40074dc,1
TR-2026-0688,2026-01-08T11:45:00,14.496,42.96,568.064,0.525,181.801,83.673,8.988,0.467,4.007,1.308,1ab9aafe3424c04e840fe0a2fcf960115524c9b400d601f6dbdef912a515e367,1
TR-2026-0689,2026-01-08T12:00:00,11.432,42.576,555.982,0.266,180.422,81.146,10.88,0.783,6.694,1.432,8bc33e9c2b1261886342db07973afceb505d89eb61f89fd3b252a022c76225a8,1
TR-2026-0690,2026-01-08T12:15:00,12.719,42.167,550.079,0.317,175.116,88.646,11.677,-0.081,6.062,1.151,aa93be050f52138fe2b8f0b89f9c23af2702986fd18117074e70adbdd41c7e17,1
TR-2026-0691,2026-01-08T12:30:00,2.995,32.765,519.31,0.443,192.598,80.604,4.676,0.635,4.05,1.281,9a4f7fdcc19190f1ff4fb76541b5becbc3fbb408cc490d262e4bb9e8cde1bfad,1
TR-2026-0692,2026-01-08T12:45:00,14.704,40.029,489.56,0.396,197.898,83.938,5.916,1.17,7.214,1.273,4e7d0099748e41a7f3028a6ecf2aad89822e2b3abbb7853601b6c0dc0587b588,1
TR-2026-0693,2026-01-08T13:00:00,15.108,40.155,520.932,0.322,182.541,79.99,6.791,0.5,3.569,1.386,8993f915936dae04723aa0fa5c40a455124d565dedfd1ca98abc7c59e4f920c6,1
TR-2026-0694,2026-01-08T13:15:00,6.407,39.031,466.821,0.474,191.04,87.052,5.638,0.899,3.295,0.802,9bb9f381095e3cbe9a78ff5ac92adbf2b51b00bc659b5d717cdda64104fd059b,1
TR-2026-0695,2026-01-08T13:30:00,14.454,52.591,498.708,0.568,179.077,90.228,6.467,0.71,0.368,1.094,ce20284f109f3dcc6cc9898a77a2253e71022bb606011c0ee70fa5e5af7028d5,1
TR-2026-0696,2026-01-08T13:45:00,10.77,59.05,479.314,0.394,174.142,80.49,11.094,1.391,2.949,0.947,7af9a801fd1105204ffd4c4c0469d48369012ec3a73e1d1e55146f02edcac2e4,1
TR-2026-0697,2026-01-08T14:00:00,15.919,53.968,516.291,0.31,169.32,86.365,9.648,-0.026,3.518,1.766,466f19575dcf7eaaf41e61bc89ec7d1ecd6b765d52740a2a7001220086b198cd,1
TR-2026-0698,2026-01-08T14:15:00,16.469,50.192,482.05,0.421,183.456,77.38,5.09,1.403,2.534,1.577,5c949f28a8f93734eec3cb2c06cff2f36f4993d8bff9cfb915e9182279215300,1
TR-2026-0699,2026-01-08T14:30:00,11.923,49.495,499.05,0.507,160.443,88.518,0.594,0.709,5.281,1.418,ada977d082dc7755fb414e62ef583c4eb1d03d8341230b43271c4dc3d2805fd1,1
TR-2026-0700,2026-01-08T14:45:00,8.491,39.491,526.518,0.247,184.841,87.491,7.151,1.01,4.336,1.01,cfe089b5a80eb090d9e64af9a2cd7659d684d9b99664f9b3f46c46c96cf7d271,1
TR-2026-0701,2026-01-08T15:00:00,12.4,37.375,499.758,0.498,202.008,84.696,9.662,0.222,4.368,1.179,98c429cd9e3cf4b938790fcf2186dbd0a7c8bd34e8f0a0028249cbaf2e84de01,1
TR-2026-0702,2026-01-08T15:15:00,10.379,43.067,557.059,0.441,171.694,105.413,4.764,0.774,4.52,1.294,bd16d54e78c302d45b4b5b539066211174be72af72a5c46f3fd77cfa59e4a925,1
TR-2026-0703,2026-01-08T15:30:00,11.446,43.121,480.942,0.665,133.895,126.715,6.996,0.658,3.317,0.658,6b8c97cff5fad7c1c449f80e44c2465d6d8b19ab22c7e1f0324227fdcf41cf99,-1
TR-2026-0704,2026-01-08T15:45:00,10.269,37.812,570.489,0.363,191.748,92.761,7.562,0.249,1.954,1.501,882679e715d94419d953c1b5341e87149873d03315c3d4de33c832816239186a,1
TR-2026-0705,2026-01-08T16:00:00,13.176,45.915,533.2,0.497,173.796,77.196,10.145,0.548,-0.125,1.427,5aa74c534002c72bbdab1f832a544ec1695d215df88dbc57b7f8aaa5c3b41560,1
TR-2026-0706,2026-01-08T16:15:00,13.401,56.143,520.587,0.55,186.846,97.699,4.814,0.797,5.01,1.133,d5d9153a1deff913e964ca4c335ed9d756dece8aefb7315abad10d15aa74a8dd,1
TR-2026-0707,2026-01-08T16:30:00,10.704,61.555,594.277,0.478,191.631,94.533,4.438,0.275,5.885,1.296,6d31ac1262354ddb21bcf875a927e244e9784a81d4a457ef8cdfbd973b2d970f,1
TR-2026-0708,2026-01-08T16:45:00,12.033,25.912,513.33,0.375,196.017,92.96,9.73,0.958,1.754,1.407,712586f796fc6993d208387c87ee11b9a3e9c34c442b11a4c94ae049a2bf9457,1
TR-2026-0709,2026-01-08T17:00:00,15.736,61.946,460.76,0.411,176.093,86.38,8.04,0.706,5.541,0.815,c491e91dd5ea6c2e5d20536ed8e65fcbe1b6d1f8e01b829f2e7a2cb522a064fd,1
TR-2026-0710,2026-01-08T17:15:00,8.927,42.117,476.999,0.445,183.014,78.708,10.621,0.776,5.594,1.132,c79fcbd148e4ea4620e8af38f2302afcf0ace6c056f5d9e0304101f6b2ea728e,1
TR-2026-0711,2026-01-08T17:30:00,10.312,44.944,544.928,0.409,191.221,78.498,10.277,0.568,5.278,1.221,e071f4fae88544ea95403d22de4295fac1bf5a9eab370135f9fc5d519c7f472c,1
TR-2026-0712,2026-01-08T17:45:00,8.538,33.191,498.432,0.312,168.407,89.972,7.987,0.608,3.42,0.991,a869dae53b2d9be4d8f38c99459afaf3d3fb6bebdd542d6e4f79a04a08601e28,1
TR-2026-0713,2026-01-08T18:00:00,9.793,34.423,547.862,0.428,209.465,80.79,10.538,1.233,3.218,0.94,fe943e0b175d3b6d7ba2e96d0dac9d17fbec0c9584b348a312f72d665e93bd32,1
TR-2026-0714,2026-01-08T18:15:00,13.725,33.715,480.505,0.196,192.145,82.905,7.514,0.123,2.353,1.033,a2fb1fd0c3d4992638a7c8c9e3ffbe9c62dd5692d36a8935dca7365ae6152bbf,1
TR-2026-0715,2026-01-08T18:30:00,12.354,49.668,599.436,0.448,198.385,78.36,2.975,0.659,1.603,1.205,c768d8d514c988253e7de16d8a6b1ef9eb6690495139cd5719a6a033d5544476,1
TR-2026-0716,2026-01-08T18:45:00,6.137,58.888,501.185,0.286,195.778,79.171,11.27,0.507,3.189,1.321,e477d0069073e5b32d0055bf0e221349f307e0a424f27fb224d377821ce204ed,1
TR-2026-0717,2026-01-08T19:00:00,14.305,44.282,538.502,0.525,187.407,83.859,3.664,1.04,4.063,1.055,55e3a552b3b362d602ef6dac647bf8b2d096b12ab6aec2d45f39ad4d2e5dcebf,1
TR-2026-0718,2026-01-08T19:15:00,7.716,58.152,519.22,0.482,180.259,71.663,7.581,0.934,5.014,1.131,9a9fe8a6560a33de7d2856773a38196f85c1e99e9a7fcb599dc5d1bc67fc9763,1
TR-2026-0719,2026-01-08T19:30:00,7.375,61.416,481.761,0.593,173.791,83.54,9.876,0.472,6.388,1.227,97679396a3baef63dce3d89ebe483dd0cff28788ed37c5b7cf0dd5b7439f0f50,1
TR-2026-0720,2026-01-08T19:45:00,11.197,50.27,575.258,0.437,205.757,80.107,10.292,0.996,2.397,1.275,ff7889e086a21b00ba21a8488b1467820a1d6dc8f7f37d20e2d7297c2e500388,1
TR-2026-0721,2026-01-08T20:00:00,9.44,47.864,525.12,0.443,184.177,84.28,6.897,0.856,3.034,2.13,e0c9ff4411518cbdf996c17e6f8f3160638eac615efeecbf18541b03184bdd95,1
TR-2026-0722,2026-01-08T20:15:00,10.246,40.954,591.417,0.318,190.111,86.987,9.001,1.295,5.824,1.042,c0efa3bbef563de0653c35bd96b09974d0ea712be42774da719754db2cf5ba4a,1
TR-2026-0723,2026-01-08T20:30:00,6.408,45.793,492.21,0.431,164.776,88.239,47.238,7.176,23.746,0.903,5a175ec2392f2ba95f67d2e40be69ffcf40c13f9aa41e13a61ed3c63fa490d17,-1
TR-2026-0724,2026-01-08T20:45:00,9.681,56.992,468.707,0.525,179.08,77.558,9.843,1.178,5.373,1.275,7ae3117999a67ca03a42b6068ec605a8aecdefceca5b2b06abeacd998f1de27e,1
TR-2026-0725,2026-01-08T21:00:00,13.581,47.43,538.947,0.47,195.113,71.982,7.606,0.246,4.415,1.775,46ab338a6a15025ce9048f54b55217580ee0c4070326dbbcf72c4ddb46e1eee0,1
TR-2026-0726,2026-01-08T21:15:00,12.382,51.052,447.63,0.398,189.374,61.824,5.07,1.24,5.504,1.331,6357f96227df97399772db10470f980b91ca380974ec3000f6bf67a04247607a,1
TR-2026-0727,2026-01-08T21:30:00,12.645,49.443,508.952,0.462,177.412,95.108,12.565,1.352,3.388,0.866,d9f2ba0355ace6f3a5588c48f9f3cf41850ae3e068df79300ea90537331ea004,1
TR-2026-0728,2026-01-08T21:45:00,13.632,47.629,497.823,0.493,171.977,90.072,12.137,1.452,5.063,0.716,2f968a9ae723ad4e8002b050dd17eeb5a5f92a9baf484f07c4d53551ab71a31c,1
TR-2026-0729,2026-01-08T22:00:00,18.419,38.051,517.929,0.591,192.406,104.841,5.801,0.404,5.836,0.781,6a16935a73758083e1bd0ea6572e06af540b5bf613d325db1b5547c3979092a9,1
TR-2026-0730,2026-01-08T22:15:00,11.803,53.288,541.499,0.496,180.171,94.72,20.077,1.077,4.15,0.746,892a420b922e1e39a29a12cc903e23d8e6836aab1e68d383e7692c1936175564,1
TR-2026-0731,2026-01-08T22:30:00,11.359,40.723,519.437,0.628,199.966,83.729,4.375,1.335,3.926,0.596,9f97b949735e49af958c74e9401e2f64c4505f5e6b3fae19b4bd872475cec634,1
TR-2026-0732,2026-01-08T22:45:00,15.077,25.593,491.141,0.439,193.814,80.874,5.504,1.091,3.298,1.39,3c9ed5d4c01c4a4da15e87b8a2cfa48bdff638125afbf901dda81850e4b5907d,1
TR-2026-0733,2026-01-08T23:00:00,7.943,51.042,528.838,0.542,178.609,78.639,12.082,0.191,5.877,1.662,ba61fd1e816f15defbbaa02f0a30f2158a1ef1b80b17308090e5927fa4f977ba,1
TR-2026-0734,2026-01-08T23:15:00,9.937,38.468,512.648,0.32,173.46,90.158,9.948,0.38,5.014,1.359,c53b165a6d5c543bb3f4b56bee3d7c3532d3c10f3f4f6b5fcffbee8c04e5d9ac,1
TR-2026-0735,2026-01-08T23:30:00,13.707,53.469,536.698,0.548,169.555,84.026,7.883,0.703,4.666,1.422,0b659904fe0cae5a61f93091fe9fcb1fe298083b5ec6f6d17614b1b447950734,1
TR-2026-0736,2026-01-08T23:45:00,11.469,39.114,558.402,0.485,172.777,83.45,2.77,0.814,3.702,0.999,843b0e5758a83e367b747886a16864a1be851ccb8c3508dbfc9c51db9e791aa5,1
TR-2026-0737,2026-01-09T00:00:00,8.532,50.651,596.535,0.558,184.622,75.927,3.914,0.635,2.969,0.948,c50d495930beec3fb067ff63e8a5e9e3110fe53fd696953eed97357b1b82dea3,1
TR-2026-0738,2026-01-09T00:15:00,11.693,48.882,476.677,0.382,183.084,83.436,13.509,0.893,1.58,1.346,9f8063e2f137dfc66d23a083f2f00efeaee2b35f0be8c0faf93e2af3161c0a69,1
TR-2026-0739,2026-01-09T00:30:00,11.625,35.293,581.532,0.343,192.929,86.6,9.802,1.483,4.842,1.004,988238c446361acb5964cafb28a1a853771448d0be825dcac699ed7dd4c059cd,1
TR-2026-0740,2026-01-09T00:45:00,10.107,46.308,474.742,0.347,185.617,87.945,2.893,0.999,2.771,1.648,7872db5cd75b2c12f1d6f8727e8c8cb4db7c7291428630f6619ec636aeb47fc7,1
TR-2026-0741,2026-01-09T01:00:00,8.629,45.606,487.932,0.577,185.006,83.787,9.775,0.398,2.066,1.343,555717ef6943b6f5eb9a029577ba1e3cb8de5d3fdf709625da3d22d479e4021c,1
TR-2026-0742,2026-01-09T01:15:00,8.7,51.694,538.377,0.325,177.57,77.77,13.329,1.162,3.369,1.402,ef9e70b01fd82c2ced74229c476f6e3b98f9a28e8b6738022781b0bdd948d242,1
TR-2026-0743,2026-01-09T01:30:00,9.982,45.839,535.828,0.44,187.976,85.627,7.509,0.682,3.361,1.281,8be0942ea3054bda81213ba4d0b011f3835620fd089eeccd88ce85ccdf8d8a5c,1
TR-2026-0744,2026-01-09T01:45:00,12.595,35.571,485.038,0.49,202.66,86.219,6.765,0.89,2.295,1.658,7ab0467b0ef4e3c3302c21817b5059e2f17d7cf0fc242f8a7f86ea95be541f23,1
TR-2026-0745,2026-01-09T02:00:00,9.992,43.666,501.554,0.581,182.573,86.243,9.721,0.504,4.291,1.296,9e545c3f0c1475c0c2eaafa6f0171a05e1ebfbea9a07a6771ec0dbcb91f86ac0,1
TR-2026-0746,2026-01-09T02:15:00,12.758,44.634,524.549,0.454,188.11,95.699,4.461,0.663,5.0,1.368,5720fc286ab0928f6ce9be56a84401d796cf89efbc72a21ce48a11e15e22f20e,1
TR-2026-0747,2026-01-09T02:30:00,20.261,49.913,559.583,0.419,173.085,82.485,10.136,0.963,4.605,1.125,2ca2ee69f84e24a340bbd2087366c1ceb5f797b5c283e8b9f15729855dd7dff6,1
TR-2026-0748,2026-01-09T02:45:00,11.46,50.796,549.425,0.349,194.148,79.794,9.407,0.723,6.349,1.054,f51bd742e278412bbde16ea6948d70fbe98f48dfea3891fd4ab57160b3ee3776,1
TR-2026-0749,2026-01-09T03:00:00,13.82,38.008,517.45,0.423,178.834,81.482,11.336,0.561,4.85,1.31,829ef940e0df0aad049fd2be83295589179f04176615792506ffb946f3be4361,1
TR-2026-0750,2026-01-09T03:15:00,13.558,33.692,541.983,0.399,185.1,74.646,8.367,1.171,2.79,0.987,6563852d6da0b48550cef44f506ea0e9fec231667007c91f01be5587dc08f3b6,1
TR-2026-0751,2026-01-09T03:30:00,13.439,25.527,590.539,0.503,193.363,83.852,2.434,1.07,3.152,1.39,b330aab4f8f93693c11c72dbac14e5c3eaba50af2f3e9409c63153c72488e654,1
TR-2026-0752,2026-01-09T03:45:00,12.714,38.8,550.254,0.331,211.947,102.904,12.898,1.31,3.873,1.608,c519f0f2b9fb0e47111a7d8527fac4e55453bd7072c72cc4ae2f0cedbd98fcdb,1
TR-2026-0753,2026-01-09T04:00:00,7.339,62.013,462.151,0.447,170.298,80.31,2.537,1.178,1.595,1.3,40db3f616cd1fdb99e260b1a07196a722225f75941961f2fde53afb18b0d9c2b,-1
TR-2026-0754,2026-01-09T04:15:00,14.515,34.859,493.494,0.211,158.788,99.386,14.251,0.837,2.764,1.096,410ea40ff8b4c636cb0df8976b5dbf8ddb4d96d9cb1f8fc60b5236a0bb6d7621,1
TR-2026-0755,2026-01-09T04:30:00,10.457,46.901,519.554,0.393,178.686,87.347,5.069,0.981,3.293,1.245,153749f0276129c35c3e3cda057af6151f2d58f845f00bd32dac12f027e958c4,1
TR-2026-0756,2026-01-09T04:45:00,11.495,52.358,457.279,0.403,185.332,100.387,2.12,0.762,6.185,0.925,ba50120fe724a602f77f4e37853267b3713592085a65010da71beb8c762c2e60,1
TR-2026-0757,2026-01-09T05:00:00,12.995,46.476,574.802,0.495,200.933,82.12,5.778,0.71,2.261,1.369,21b39f7009251a891dae389f86755aa7e409214749b9426621bc9bab9028158b,1
TR-2026-0758,2026-01-09T05:15:00,9.985,48.989,479.97,0.527,179.26,94.273,6.822,1.053,4.269,1.46,cffc8d3f38ba4fecf1c05fe442735abcf4c802b27739c20a4eb4e5ed53d8a426,1
TR-2026-0759,2026-01-09T05:30:00,7.01,53.07,516.931,0.529,193.283,78.814,5.256,1.062,3.545,1.528,28d20a94a27e7907251059ca2f6d93e49631840eea1f35191a43dfb637b189b2,1
TR-2026-0760,2026-01-09T05:45:00,15.07,48.386,530.079,0.413,187.789,94.543,7.837,1.012,4.07,1.244,f5cae9967d6ee1ed7025c24ce3fa8125172d02a069964ae472a85fee61bca8a4,1
TR-2026-0761,2026-01-09T06:00:00,15.605,45.635,527.506,0.38,182.924,87.475,10.552,1.1,2.336,1.542,c52c459dac131e11f27267f8cd2c5f13897de88c1b05ed99a25e6e5c89e457d3,1
TR-2026-0762,2026-01-09T06:15:00,9.039,55.691,571.215,0.476,193.506,91.14,12.187,1.091,2.008,1.903,44a16184afb12ff4f61dfcc8994557b7b649fba08fe56a94383634ed7925b48a,1
TR-2026-0763,2026-01-09T06:30:00,10.471,36.763,537.668,0.422,188.96,90.947,6.301,0.354,4.579,1.013,fb9928deec4c7ed77e6c2625182b8b8241e719b2e568856cd710d3e36a7d1cb0,1
TR-2026-0764,2026-01-09T06:45:00,7.97,42.983,545.023,0.511,175.54,75.654,8.047,1.024,4.608,1.021,231c07dcfa624ce3154b8325299feb1b4b3d2bd6660b52337c52d175e2a5549e,1
TR-2026-0765,2026-01-09T07:00:00,16.507,46.641,462.84,0.47,209.527,74.701,8.089,0.709,4.144,1.268,8c70ec540bfc36ab9da18f047df9926f74d8e0c02d82d6631f2edc9688605629,1
TR-2026-0766,2026-01-09T07:15:00,12.254,55.218,515.882,0.415,176.97,70.463,8.827,1.622,4.687,1.44,7b66967eadf54f214f6e2407dd332d2a44c19d127698953f8659ba1e109bb461,1
TR-2026-0767,2026-01-09T07:30:00,11.267,52.877,590.304,0.599,194.663,85.281,8.629,0.499,1.828,0.806,c5d25869655c25149b628b93cc9a2a10e3eb61cc901924abf75ddd8f5e3c3037,1
TR-2026-0768,2026-01-09T07:45:00,11.124,33.244,518.694,0.418,170.926,82.039,7.037,0.553,5.39,0.534,fc4e5aaf7310efa8fa0f54d9649bfa9be0dc092fc308f4d099fd700e5969e61e,1
TR-2026-0769,2026-01-09T08:00:00,12.01,45.769,534.148,0.396,173.985,84.941,6.675,1.42,3.514,1.181,7cf088174d9786a2d595362d21fbb882cbf6b1d281bef0ee9aabe418accc70b0,1
TR-2026-0770,2026-01-09T08:15:00,11.416,49.449,542.621,0.523,188.474,86.551,8.301,0.57,4.488,1.91,9b27ea85e1222663d8442ca84435038800f5d2650f67dd920ad70b0f9d9dd8e3,1
TR-2026-0771,2026-01-09T08:30:00,12.912,51.847,489.579,0.424,196.374,96.897,5.687,0.607,7.272,1.234,ba0082889c4bbd529576b9ce24fa02662b6831bf7512235a85c24a624abc38d1,1
TR-2026-0772,2026-01-09T08:45:00,12.621,46.969,509.308,0.544,201.293,76.72,6.943,1.166,3.806,1.027,1d660aa2d3cf1e9a756f4eadb3718fbbc0401bc60ffe845284fa3616be72e51f,1
TR-2026-0773,2026-01-09T09:00:00,15.31,41.403,527.433,0.329,174.254,85.993,8.094,0.413,2.926,0.827,cf777b00a99203ab53c80307dd322e25f0a70594007d933a35bd8541cd080ce4,1
TR-2026-0774,2026-01-09T09:15:00,6.097,36.907,454.797,0.492,163.367,85.254,12.919,1.469,1.291,1.304,808496c4046e793c182a3be08e15291e7f3f909299c239d69a37d12f46a63929,1
TR-2026-0775,2026-01-09T09:30:00,8.421,44.092,562.99,0.51,176.418,90.64,1.269,0.499,2.764,1.227,af95bbdb6abc87c20456b67f8bfb4b90f7771ced8a170de57a18a00b63773837,1
